"taxon_name";"frequency";"ornamental";"crop";"wild";"cultivated";"native";"range";"trend";"threat_2018";"threat_1998";"PlantGrowthForm"
"Salix glabra";NA;NA;NA;NA;NA;"native";"ss";"=";"*";"*";NA
"Salix hastata";NA;NA;NA;NA;NA;"native";"es";"=";"R";"*";"shrub"
"Salix herbacea";NA;NA;NA;NA;NA;"native";"ss";"=";"*";"*";"shrub"
"Salix × mollissima";NA;NA;NA;NA;NA;"native";"s";"=";"*";"kN";NA
"Salix × multinervis";NA;NA;NA;NA;NA;"native";"mh";"=";"*";"*";NA
"Salix myrsinifolia";NA;NA;NA;NA;NA;"native";"s";"<";"V";"3";"shrub"
"Salix alpina";NA;NA;NA;NA;NA;"native";"es";"<";"1";"0";NA
"Salix breviserrata";NA;NA;NA;NA;NA;"native";"es";"<";"1";"kN";NA
"Salix myrtilloides";NA;NA;NA;NA;NA;"native";"ss";"<<";"1";"1";"shrub"
"Salix repens";NA;NA;NA;NA;NA;"native";"mh";"=";"*";"*";"shrub"
"Salix rosmarinifolia";NA;NA;NA;NA;NA;"native";"s";"<";"3";"*";"shrub"
"Salix reticulata";NA;NA;NA;NA;NA;"native";"ss";"=";"*";"*";"shrub"
"Salix retusa";NA;NA;NA;NA;NA;"native";"ss";"=";"*";"*";NA
"Salix serpillifolia";NA;NA;NA;NA;NA;"native";"ss";"=";"*";"V";NA
"Salix × rubra";NA;NA;NA;NA;NA;"native";"mh";"=";"*";"*";NA
"Salix starkeana";NA;NA;NA;NA;NA;"native";"es";"<";"1";"2";"shrub"
"Salix × strepida";NA;NA;NA;NA;NA;"native";"ss";"?";"D";"kN";NA
"Salix × tetrapla";NA;NA;NA;NA;NA;"native";"?";"?";"D";"kN";NA
"Salix triandra";NA;NA;NA;NA;NA;"native";"mh";"=";"*";"*";"shrub"
"Salix waldsteiniana";NA;NA;NA;NA;NA;"native";"ss";"=";"*";"*";NA
"Salsola kali";NA;NA;NA;NA;NA;"native";"s";"=";"*";"*";"herb"
"Salsola tragus";NA;NA;NA;NA;NA;"established non-native";"nb";NA;"nb";"*";"herb"
"Salvia × sylvestris";NA;NA;NA;NA;NA;"native";"ss";"?";"D";"kN";NA
"Sambucus racemosa";NA;NA;NA;NA;NA;"native";"sh";"=";"*";"*";"shrub"
"Samolus valerandi";NA;NA;NA;NA;NA;"native";"s";"<<";"2";"2";"herb"
"Saxifraga aphylla";NA;NA;NA;NA;NA;"native";"ss";"=";"*";"*";"herb"
"Saxifraga hirculus";NA;NA;NA;NA;NA;"native";"ex";NA;"0";"1";"herb"
"Saxifraga × kochii";NA;NA;NA;NA;NA;"native";"es";"=";"R";"R";NA
"Saxifraga tridactylites";NA;NA;NA;NA;NA;"native";"h";"<";"*";"*";"herb"
"Scabiosa canescens";NA;NA;NA;NA;NA;"native";"s";"<";"3";"3";"herb"
"Scabiosa ochroleuca";NA;NA;NA;NA;NA;"native";"s";"<";"3";"*";"herb"
"Scandix pecten-veneris";NA;NA;NA;NA;NA;"native";"s";"<<";"2";"2";"herb"
"Scheuchzeria palustris";NA;NA;NA;NA;NA;"native";"s";"<<";"2";"2";"shrub"
"Schlagintweitia huteri";NA;NA;NA;NA;NA;"established non-native";"nb";NA;"nb";"kN";NA
"Schlagintweitia intybacea";NA;NA;NA;NA;NA;"native";"es";"=";"R";"2";NA
"Schoenoplectus × carinatus";NA;NA;NA;NA;NA;"native";"ss";"<";"2";"2";"graminoid"
"Schoenoplectus × kuekenthalianus";NA;NA;NA;NA;NA;"native";"?";"?";"D";"kN";"graminoid"
"Schoenoplectus pungens";NA;NA;NA;NA;NA;"native";"es";"<<";"1";"1";"graminoid"
"Schoenoplectus triqueter";NA;NA;NA;NA;NA;"native";"ss";"<";"2";"2";"graminoid"
"Schoenus ferrugineus";NA;NA;NA;NA;NA;"native";"s";"<";"3";"3";"graminoid"
"Schoenus nigricans";NA;NA;NA;NA;NA;"native";"s";"<<";"2";"2";"graminoid"
"Scilla vindobonensis";NA;NA;NA;NA;NA;"native";"es";"<";"2";"R";"herb"
"Scirpoides holoschoenus";NA;NA;NA;NA;NA;"native";"es";"<<";"2";"3";"graminoid"
"Scirpus georgianus";NA;NA;NA;NA;NA;"established non-native";"nb";NA;"nb";"*";"graminoid"
"Scirpus radicans";NA;NA;NA;NA;NA;"native";"s";"<<";"2";"3";"graminoid"
"Scleranthus annuus";NA;NA;NA;NA;NA;"native";"h";"<";"*";"*";"herb"
"Scleranthus perennis";NA;NA;NA;NA;NA;"native";"mh";"<";"V";"*";"herb"
"Sclerochloa dura";NA;NA;NA;NA;NA;"native";"s";"<";"3";"3";"graminoid"
"Scolochloa festucacea";NA;NA;NA;NA;NA;"native";"ss";"=";"3";"G";"graminoid"
"Scorzonera humilis";NA;NA;NA;NA;NA;"native";"mh";"<<";"3";"3";"herb"
"Scorzonera laciniata";NA;NA;NA;NA;NA;"native";"s";"<<";"3";"2";"herb"
"Scorzonera parviflora";NA;NA;NA;NA;NA;"native";"es";"<";"2";"2";"herb"
"Scorzoneroides autumnalis";NA;NA;NA;NA;NA;"native";"sh";"=";"*";"*";"herb"
"Scorzoneroides helvetica";NA;NA;NA;NA;NA;"native";"ss";"=";"*";"*";"herb"
"Scorzoneroides montana";NA;NA;NA;NA;NA;"native";"ss";"=";"*";"*";NA
"Scrophularia auriculata";NA;NA;NA;NA;NA;"native";"ss";"=";"*";"3";"herb"
"Scrophularia canina";NA;NA;NA;NA;NA;"native";"ss";"=";"*";"*";"herb"
"Scrophularia nodosa";NA;NA;NA;NA;NA;"native";"sh";"=";"*";"*";"herb"
"Scrophularia vernalis";NA;NA;NA;NA;NA;"established non-native";"nb";NA;"nb";"*";"herb"
"Scutellaria galericulata";NA;NA;NA;NA;NA;"native";"sh";"=";"*";"*";"herb"
"Scutellaria hastifolia";NA;NA;NA;NA;NA;"native";"s";"<<";"2";"2";"herb"
"Scutellaria minor";NA;NA;NA;NA;NA;"native";"s";"<<";"2";"3";"herb"
"Sedum alpestre";NA;NA;NA;NA;NA;"native";"es";"=";"R";"R";"herb"
"Sedum annuum";NA;NA;NA;NA;NA;"native";"es";"<";"1";"3";"herb"
"Sedum atratum";NA;NA;NA;NA;NA;"native";"ss";"=";"*";"*";"herb"
"Sedum rubens";NA;NA;NA;NA;NA;"native";"es";"<<";"1";"1";"herb"
"Sedum villosum";NA;NA;NA;NA;NA;"native";"es";"<<<";"1";"1";"herb"
"Selaginella apoda";NA;NA;NA;NA;NA;"established non-native";"nb";NA;"nb";"kN";"fern"
"Selaginella helvetica";NA;NA;NA;NA;NA;"native";"s";"<";"V";"*";"fern"
"Selaginella selaginoides";NA;NA;NA;NA;NA;"native";"s";"=";"*";"*";"fern"
"Selinum carvifolium";NA;NA;NA;NA;NA;"native";"h";"<<";"V";"V";NA
"Sempervivum × barbulatum";NA;NA;NA;NA;NA;"native";"es";"=";"R";"*";NA
"Sempervivum × funckii";NA;NA;NA;NA;NA;"established non-native";"es";"?";"R";"*";NA
"Senecio inaequidens";NA;NA;NA;NA;NA;"established non-native";"nb";NA;"nb";"*";"shrub"
"Senecio hercynicus";NA;NA;NA;NA;NA;"native";"s";"=";"*";"*";"herb"
"Senecio ovatus";NA;NA;NA;NA;NA;"native";"h";"=";"*";"*";"herb"
"Senecio sarracenicus";NA;NA;NA;NA;NA;"native";"s";"<";"3";"3";"herb"
"Senecio sylvaticus";NA;NA;NA;NA;NA;"native";"h";"=";"*";"*";"herb"
"Senecio vernalis";NA;NA;NA;NA;NA;"established non-native";"nb";NA;"nb";"*";"herb"
"Senecio viscosus";NA;NA;NA;NA;NA;"native";"h";"=";"*";"*";"herb"
"Senecio vulgaris";NA;NA;NA;NA;NA;"native";"sh";"=";"*";"*";"herb"
"Sesamoides purpurascens";NA;NA;NA;NA;NA;"established non-native";"nb";NA;"nb";"kN";NA
"Seseli annuum";NA;NA;NA;NA;NA;"native";"s";"<";"3";"3";"herb"
"Seseli hippomarathrum";NA;NA;NA;NA;NA;"native";"ss";"<";"2";"2";"herb"
"Seseli libanotis";NA;NA;NA;NA;NA;"native";"s";"<";"3";"*";"herb"
"Seseli montanum";NA;NA;NA;NA;NA;"native";"es";"<";"1";"1";"herb"
"Setaria faberi";NA;NA;NA;NA;NA;"established non-native";"nb";NA;"nb";"kN";"graminoid"
"Setaria verticillata";NA;NA;NA;NA;NA;"native";"mh";"=";"*";"*";"graminoid"
"Setaria viridis";NA;NA;NA;NA;NA;"native";"h";"=";"*";"*";"graminoid"
"Sherardia arvensis";NA;NA;NA;NA;NA;"native";"h";"<<";"V";"*";"herb"
"Sigesbeckia serrata";NA;NA;NA;NA;NA;"established non-native";"nb";NA;"nb";"*";"herb"
"Silaum silaus";NA;NA;NA;NA;NA;"native";"mh";"<";"V";"V";"herb"
"Silene baccifera";NA;NA;NA;NA;NA;"native";"s";"<";"3";"*";"herb"
"Silene chlorantha";NA;NA;NA;NA;NA;"native";"ss";"<<";"2";"2";"herb"
"Silene conica";NA;NA;NA;NA;NA;"native";"s";"<";"3";"3";"herb"
"Silene cretica";NA;NA;NA;NA;NA;"native";"ex";NA;"0";"kN";"herb"
"Silene dichotoma";NA;NA;NA;NA;NA;"established non-native";"nb";NA;"nb";"kN";"herb"
"Silene gallica";NA;NA;NA;NA;NA;"native";"es";"<<";"1";"*";"herb"
"Silene nemoralis";NA;NA;NA;NA;NA;"native";"es";"<<";"1";"D";"herb"
"Silene latifolia";NA;NA;NA;NA;NA;"native";"sh";"=";"*";"*";"herb"
"Silene linicola";NA;NA;NA;NA;NA;"native";"ex";NA;"0";"0";"herb"
"Silene noctiflora";NA;NA;NA;NA;NA;"native";"mh";"<<";"3";"V";"herb"
"Silene nutans";NA;NA;NA;NA;NA;"native";"h";"<";"*";"*";"herb"
"Silene otites";NA;NA;NA;NA;NA;"native";"s";"<";"3";"3";"herb"
"Silene tatarica";NA;NA;NA;NA;NA;"native";"ss";"<";"2";"3";"herb"
"Silene viscosa";NA;NA;NA;NA;NA;"native";"es";"<";"1";"0";"herb"
"Silene vulgaris";NA;NA;NA;NA;NA;"native";"h";"=";"*";"*";"herb"
"Sisymbrium altissimum";NA;NA;NA;NA;NA;"established non-native";"nb";NA;"nb";"*";"herb"
"Sisymbrium austriacum";NA;NA;NA;NA;NA;"native";"ss";"<";"3";"*";"herb"
"Sisymbrium irio";NA;NA;NA;NA;NA;"established non-native";"nb";NA;"nb";"*";"herb"
"Sisymbrium loeselii";NA;NA;NA;NA;NA;"established non-native";"nb";NA;"nb";"*";"herb"
"Sisymbrium officinale";NA;NA;NA;NA;NA;"native";"sh";"=";"*";"*";"herb"
"Sisymbrium orientale";NA;NA;NA;NA;NA;"established non-native";"nb";NA;"nb";"*";"herb"
"Sisymbrium strictissimum";NA;NA;NA;NA;NA;"native";"s";"<";"V";"*";"herb"
"Sisymbrium volgense";NA;NA;NA;NA;NA;"established non-native";"nb";NA;"nb";"*";"herb"
"Sium latifolium";NA;NA;NA;NA;NA;"native";"mh";"<";"*";"V";"herb"
"Smyrnium perfoliatum";NA;NA;NA;NA;NA;"established non-native";"nb";NA;"nb";"*";"herb"
"Solanum physalifolium";NA;NA;NA;NA;NA;"established non-native";"nb";NA;"nb";"*";NA
"Solanum sarrachoides";NA;NA;NA;NA;NA;"established non-native";"nb";NA;"nb";"*";NA
"Solanum triflorum";NA;NA;NA;NA;NA;"established non-native";"nb";NA;"nb";"*";"herb"
"Solanum alatum";NA;NA;NA;NA;NA;"established non-native";"nb";NA;"nb";"*";NA
"Solanum villosum";NA;NA;NA;NA;NA;"established non-native";"nb";NA;"nb";"*";"herb/shrub"
"Sonchus arvensis";NA;NA;NA;NA;NA;"native";"h";"=";"*";"*";"herb"
"Sonchus asper";NA;NA;NA;NA;NA;"native";"sh";"=";"*";"*";"herb"
"Sonchus oleraceus";NA;NA;NA;NA;NA;"native";"sh";"=";"*";"*";"herb"
"Sorbaria sorbifolia";NA;NA;NA;NA;NA;"established non-native";"nb";NA;"nb";"kN";"shrub"
"Spergula morisonii";NA;NA;NA;NA;NA;"native";"mh";"<";"V";"V";"herb"
"Spergula pentandra";NA;NA;NA;NA;NA;"native";"ss";"<";"2";"3";"herb"
"Spergularia echinosperma";NA;NA;NA;NA;NA;"native";"ss";"=";"*";"*";"herb"
"Spergularia kurkae";NA;NA;NA;NA;NA;"native";"?";"?";"D";"kN";NA
"Spergularia marina";NA;NA;NA;NA;NA;"native";"mh";"=";"*";"V";"herb"
"Spergularia media";NA;NA;NA;NA;NA;"native";"s";"=";"*";"*";"herb"
"Spergularia rubra";NA;NA;NA;NA;NA;"native";"h";"=";"*";"*";"herb"
"Spiraea alba";NA;NA;NA;NA;NA;"established non-native";"nb";NA;"nb";"*";"shrub"
"Spiraea douglasii";NA;NA;NA;NA;NA;"established non-native";"nb";NA;"nb";"kN";"shrub"
"Spiraea salicifolia";NA;NA;NA;NA;NA;"established non-native";"nb";NA;"nb";"kN";"shrub"
"Spiraea tomentosa";NA;NA;NA;NA;NA;"established non-native";"nb";NA;"nb";"*";"shrub"
"Spiranthes aestivalis";NA;NA;NA;NA;NA;"native";"ss";"<";"2";"2";"herb"
"Spiranthes spiralis";NA;NA;NA;NA;NA;"native";"s";"<<";"2";"2";"herb"
"Spirobassia hirsuta";NA;NA;NA;NA;NA;"native";"ss";"<";"2";"2";NA
"Spirodela polyrhiza";NA;NA;NA;NA;NA;"native";"h";"=";"*";"*";"herb"
"Stachys alpina";NA;NA;NA;NA;NA;"native";"s";"=";"*";"*";"herb"
"Stachys × ambigua";NA;NA;NA;NA;NA;"native";"?";"?";"D";"kN";"herb"
"Stachys annua";NA;NA;NA;NA;NA;"native";"s";"<<";"2";"3";"herb"
"Stachys arvensis";NA;NA;NA;NA;NA;"native";"mh";"<<";"3";"3";"herb"
"Stachys germanica";NA;NA;NA;NA;NA;"native";"s";"<";"3";"*";"herb"
"Stachys palustris";NA;NA;NA;NA;NA;"native";"sh";"=";"*";"*";"herb"
"Stachys recta";NA;NA;NA;NA;NA;"native";"mh";"<";"V";"V";"herb"
"Stachys sylvatica";NA;NA;NA;NA;NA;"native";"sh";"=";"*";"*";"herb"
"Staphylea pinnata";NA;NA;NA;NA;NA;"native";"ss";"=";"3";"3";"shrub"
"Stellaria alsine";NA;NA;NA;NA;NA;"native";"h";"=";"*";"*";"herb"
"Stellaria aquatica";NA;NA;NA;NA;NA;"native";"h";"=";"*";"*";"herb"
"Stellaria crassifolia";NA;NA;NA;NA;NA;"native";"ex";NA;"0";"1";"herb"
"Stellaria graminea";NA;NA;NA;NA;NA;"native";"sh";"=";"*";"*";"herb"
"Stellaria longifolia";NA;NA;NA;NA;NA;"native";"ss";"<";"3";"3";"herb"
"Stellaria apetala";NA;NA;NA;NA;NA;"native";"h";"?";"*";"*";"herb"
"Stellaria media";NA;NA;NA;NA;NA;"native";"sh";"=";"*";"*";"herb"
"Stellaria neglecta";NA;NA;NA;NA;NA;"native";"mh";"?";"*";"*";"herb"
"Stellaria nemorum";NA;NA;NA;NA;NA;"native";"h";"=";"*";"*";"herb"
"Stellaria palustris";NA;NA;NA;NA;NA;"native";"mh";"<<";"3";"3";"herb"
"Stipa borysthenica";NA;NA;NA;NA;NA;"native";"es";"<<";"2";"2";"graminoid"
"Stipa dasyphylla";NA;NA;NA;NA;NA;"native";"es";"=";"1";"1";"graminoid"
"Stipa pulcherrima";NA;NA;NA;NA;NA;"native";"ss";"<";"2";"2";"graminoid"
"Stipa tirsa";NA;NA;NA;NA;NA;"native";"es";"<";"2";"3";"graminoid"
"Suaeda maritima";NA;NA;NA;NA;NA;"native";"s";"=";"*";"*";"herb"
"Subularia aquatica";NA;NA;NA;NA;NA;"native";"ex";NA;"0";"0";"herb"
"Symphoricarpos albus";NA;NA;NA;NA;NA;"established non-native";"nb";NA;"nb";"*";"shrub"
"Symphyotrichum × salignum";NA;NA;NA;NA;NA;"established non-native";"nb";NA;"nb";"*";"herb"
"Symphytum bulbosum";NA;NA;NA;NA;NA;"established non-native";"nb";NA;"nb";"*";"herb"
"Taraxacum adamii";NA;NA;NA;NA;NA;"native";"s";"<";"3";"nb";NA
"Taraxacum duplidentifrons";NA;NA;NA;NA;NA;"native";"s";"<";"3";"nb";NA
"Taraxacum excellens";NA;NA;NA;NA;NA;"native";"ss";"=";"*";"nb";NA
"Taraxacum gelertii";NA;NA;NA;NA;NA;"native";"s";"<";"3";"nb";NA
"Taraxacum albulense";NA;NA;NA;NA;NA;"native";"es";"?";"R";"nb";NA
"Taraxacum congestilobum";NA;NA;NA;NA;NA;"native";"es";"?";"R";"nb";NA
"Taraxacum cordatifolium";NA;NA;NA;NA;NA;"native";"es";"?";"R";"nb";NA
"Taraxacum grandiflorum";NA;NA;NA;NA;NA;"native";"es";"?";"R";"nb";NA
"Taraxacum krameriense";NA;NA;NA;NA;NA;"native";"es";"?";"R";"nb";NA
"Taraxacum ooststroomii";NA;NA;NA;NA;NA;"native";"es";"?";"R";"nb";NA
"Taraxacum perfissum";NA;NA;NA;NA;NA;"native";"ss";"?";"D";"nb";NA
"Taraxacum podlechianum";NA;NA;NA;NA;NA;"native";"es";"?";"R";"nb";NA
"Taraxacum polycercum";NA;NA;NA;NA;NA;"native";"es";"?";"R";"nb";NA
"Taraxacum rhaeticum";NA;NA;NA;NA;NA;"native";"ss";"?";"*";"nb";NA
"Taraxacum helveticum";NA;NA;NA;NA;NA;"native";"ss";"?";"D";"nb";NA
"Taraxacum obitsiense";NA;NA;NA;NA;NA;"native";"ss";"?";"D";"nb";NA
"Taraxacum panalpinum";NA;NA;NA;NA;NA;"native";"ss";"?";"D";"nb";NA
"Taraxacum petiolulatum";NA;NA;NA;NA;NA;"native";"es";"?";"R";"nb";NA
"Taraxacum schmidianum";NA;NA;NA;NA;NA;"native";"es";"?";"R";"nb";NA
"Taraxacum venustum";NA;NA;NA;NA;NA;"native";"s";"=";"*";"nb";NA
"Taraxacum vernelense";NA;NA;NA;NA;NA;"native";"es";"?";"R";"nb";NA
"Taraxacum vetteri";NA;NA;NA;NA;NA;"native";"ss";"?";"D";"nb";NA
"Taraxacum bracteatum";NA;NA;NA;NA;NA;"native";"ss";"<";"3";"nb";NA
"Taraxacum hygrophilum";NA;NA;NA;NA;NA;"native";"ss";"<";"2";"nb";NA
"Taraxacum nordstedtii";NA;NA;NA;NA;NA;"native";"mh";"<<";"3";"nb";NA
"Taraxacum prionum";NA;NA;NA;NA;NA;"native";"ss";"<";"3";"nb";NA
"Taraxacum reichlingii";NA;NA;NA;NA;NA;"native";"ss";"<";"2";"nb";NA
"Taraxacum cucullatum";NA;NA;NA;NA;NA;"native";"es";"?";"R";"nb";NA
"Taraxacum tiroliense";NA;NA;NA;NA;NA;"native";"es";"?";"R";"nb";NA
"Taraxacum bellicum";NA;NA;NA;NA;NA;"native";"s";"?";"*";"nb";NA
"Taraxacum brachyglossum";NA;NA;NA;NA;NA;"native";"ss";"?";"*";"nb";NA
"Taraxacum commixtum";NA;NA;NA;NA;NA;"native";"ss";"?";"D";"nb";NA
"Taraxacum danubium";NA;NA;NA;NA;NA;"native";"es";"?";"R";"nb";NA
"Taraxacum discretum";NA;NA;NA;NA;NA;"native";"es";"?";"R";"nb";NA
"Taraxacum disseminatum";NA;NA;NA;NA;NA;"native";"s";"?";"*";"nb";NA
"Taraxacum dissimile";NA;NA;NA;NA;NA;"native";"?";"?";"D";"nb";NA
"Taraxacum divulsum";NA;NA;NA;NA;NA;"native";"es";"?";"R";"nb";NA
"Taraxacum fulvum";NA;NA;NA;NA;NA;"native";"es";"?";"R";"nb";NA
"Taraxacum isophyllum";NA;NA;NA;NA;NA;"native";"ss";"?";"D";"nb";NA
"Taraxacum lacistophylloides";NA;NA;NA;NA;NA;"native";"s";"?";"D";"nb";NA
"Taraxacum lacistophyllum";NA;NA;NA;NA;NA;"native";"mh";"=";"*";"nb";NA
"Taraxacum laetum";NA;NA;NA;NA;NA;"native";"es";"<";"1";"nb";NA
"Taraxacum limbatum";NA;NA;NA;NA;NA;"native";"es";"?";"R";"nb";NA
"Taraxacum linguatifrons";NA;NA;NA;NA;NA;"native";"ss";"?";"D";"nb";NA
"Taraxacum magnolevigatum";NA;NA;NA;NA;NA;"native";"es";"?";"R";"nb";NA
"Taraxacum maricum";NA;NA;NA;NA;NA;"native";"es";"?";"R";"nb";NA
"Taraxacum multiglossum";NA;NA;NA;NA;NA;"native";"es";"?";"R";"nb";NA
"Taraxacum parnassicum";NA;NA;NA;NA;NA;"native";"mh";"=";"*";"nb";NA
"Taraxacum parvilobum";NA;NA;NA;NA;NA;"native";"es";"?";"R";"nb";NA
"Taraxacum penelobum";NA;NA;NA;NA;NA;"native";"es";"?";"R";"nb";NA
"Taraxacum plumbeum";NA;NA;NA;NA;NA;"native";"s";"=";"*";"nb";NA
"Taraxacum proximum";NA;NA;NA;NA;NA;"native";"mh";"=";"*";"nb";NA
"Taraxacum roseocarpum";NA;NA;NA;NA;NA;"native";"?";"?";"D";"nb";NA
"Taraxacum rubicundum";NA;NA;NA;NA;NA;"native";"mh";"<";"V";"nb";NA
"Taraxacum taeniatum";NA;NA;NA;NA;NA;"native";"es";"?";"R";"nb";NA
"Taraxacum tanyolobum";NA;NA;NA;NA;NA;"native";"s";"=";"*";"nb";NA
"Taraxacum tenuilobum";NA;NA;NA;NA;NA;"native";"ss";"=";"*";"nb";NA
"Taraxacum tortilobum";NA;NA;NA;NA;NA;"native";"s";"<";"V";"nb";NA
"Taraxacum absurdum";NA;NA;NA;NA;NA;"native";"es";"?";"R";"nb";NA
"Taraxacum aurantellum";NA;NA;NA;NA;NA;"native";"es";"?";"R";"nb";NA
"Taraxacum fontanicola";NA;NA;NA;NA;NA;"native";"es";"?";"R";"nb";NA
"Taraxacum pohlii";NA;NA;NA;NA;NA;"native";"es";"?";"R";"nb";NA
"Taraxacum atactum";NA;NA;NA;NA;NA;"native";"s";"=";"*";"nb";NA
"Taraxacum boekmanii";NA;NA;NA;NA;NA;"native";"ss";"=";"*";"nb";NA
"Taraxacum brabanticum";NA;NA;NA;NA;NA;"native";"es";"?";"R";"nb";NA
"Taraxacum ericinoides";NA;NA;NA;NA;NA;"native";"es";"?";"R";"nb";NA
"Taraxacum fusciflorum";NA;NA;NA;NA;NA;"native";"s";"=";"*";"nb";NA
"Taraxacum hamatiforme";NA;NA;NA;NA;NA;"native";"mh";"=";"*";"nb";NA
"Taraxacum hamatulum";NA;NA;NA;NA;NA;"native";"s";"=";"*";"nb";NA
"Taraxacum hamatum";NA;NA;NA;NA;NA;"native";"mh";"=";"*";"nb";NA
"Taraxacum hamiferum";NA;NA;NA;NA;NA;"native";"es";"?";"R";"nb";NA
"Taraxacum kernianum";NA;NA;NA;NA;NA;"native";"es";"?";"R";"nb";NA
"Taraxacum lamprophyllum";NA;NA;NA;NA;NA;"native";"mh";"=";"*";"nb";NA
"Taraxacum lancidens";NA;NA;NA;NA;NA;"native";"es";"?";"R";"nb";NA
"Taraxacum marklundii";NA;NA;NA;NA;NA;"native";"es";"?";"R";"nb";NA
"Taraxacum polyhamatum";NA;NA;NA;NA;NA;"native";"es";"?";"R";"nb";NA
"Taraxacum pruinatum";NA;NA;NA;NA;NA;"native";"es";"?";"R";"nb";NA
"Taraxacum quadrans";NA;NA;NA;NA;NA;"native";"s";"?";"D";"nb";NA
"Taraxacum replicatum";NA;NA;NA;NA;NA;"native";"?";"?";"D";"nb";NA
"Taraxacum spiculatum";NA;NA;NA;NA;NA;"native";"es";"?";"R";"nb";NA
"Taraxacum subditivum";NA;NA;NA;NA;NA;"native";"es";"?";"R";"nb";NA
"Taraxacum subericinum";NA;NA;NA;NA;NA;"native";"ss";"?";"D";"nb";NA
"Taraxacum subhamatum";NA;NA;NA;NA;NA;"native";"s";"=";"*";"nb";NA
"Taraxacum litorale";NA;NA;NA;NA;NA;"native";"ss";"<";"2";"nb";NA
"Taraxacum euryphyllum";NA;NA;NA;NA;NA;"native";"es";"<";"1";"nb";NA
"Taraxacum lentiginosum";NA;NA;NA;NA;NA;"native";"es";"?";"R";"nb";NA
"Taraxacum maculigerum";NA;NA;NA;NA;NA;"native";"es";"<";"1";"nb";NA
"Taraxacum obliquum";NA;NA;NA;NA;NA;"native";"es";"<";"1";"nb";"herb"
"Taraxacum platyglossum";NA;NA;NA;NA;NA;"native";"ss";"<";"3";"nb";NA
"Taraxacum ancoriferum";NA;NA;NA;NA;NA;"native";"ss";"<";"2";"nb";NA
"Taraxacum austrinum";NA;NA;NA;NA;NA;"native";"s";"<";"3";"nb";NA
"Taraxacum balticiforme";NA;NA;NA;NA;NA;"native";"es";"<";"1";"nb";NA
"Taraxacum balticum";NA;NA;NA;NA;NA;"native";"ss";"<";"2";"nb";NA
"Taraxacum bavaricum";NA;NA;NA;NA;NA;"native";"s";"<<";"2";"nb";NA
"Taraxacum brandenburgicum";NA;NA;NA;NA;NA;"native";"es";"<";"1";"nb";NA
"Taraxacum ciliare";NA;NA;NA;NA;NA;"native";"?";"?";"D";"nb";NA
"Taraxacum delanghii";NA;NA;NA;NA;NA;"native";"es";"<";"1";"nb";NA
"Taraxacum dentatum";NA;NA;NA;NA;NA;"native";"es";"<";"1";"nb";NA
"Taraxacum frisicum";NA;NA;NA;NA;NA;"native";"ss";"<";"2";"nb";NA
"Taraxacum gelricum";NA;NA;NA;NA;NA;"native";"ex";NA;"0";"nb";NA
"Taraxacum geminidentatum";NA;NA;NA;NA;NA;"native";"es";"(<)";"1";"nb";NA
"Taraxacum germanicum";NA;NA;NA;NA;NA;"native";"ss";"<";"2";"nb";NA
"Taraxacum heleocharis";NA;NA;NA;NA;NA;"native";"ss";"<";"2";"nb";NA
"Taraxacum hollandicum";NA;NA;NA;NA;NA;"native";"s";"<";"3";"nb";NA
"Taraxacum irrigatum";NA;NA;NA;NA;NA;"native";"es";"<";"1";"nb";NA
"Taraxacum madidum";NA;NA;NA;NA;NA;"native";"s";"<";"3";"nb";NA
"Taraxacum memorabile";NA;NA;NA;NA;NA;"native";"ss";"<";"2";"nb";NA
"Taraxacum multilepis";NA;NA;NA;NA;NA;"native";"es";"<";"1";"nb";NA
"Taraxacum neoaellenii";NA;NA;NA;NA;NA;"native";"es";"?";"1";"nb";NA
"Taraxacum palustre";NA;NA;NA;NA;NA;"native";"ss";"<";"2";"nb";"herb"
"Taraxacum paucilobum";NA;NA;NA;NA;NA;"native";"ss";"<";"2";"nb";NA
"Taraxacum pauckertianum";NA;NA;NA;NA;NA;"native";"s";"<";"3";"nb";NA
"Taraxacum pollichii";NA;NA;NA;NA;NA;"native";"ss";"<";"2";"nb";NA
"Taraxacum trilobifolium";NA;NA;NA;NA;NA;"native";"ss";"<";"2";"nb";NA
"Taraxacum turfosum";NA;NA;NA;NA;NA;"native";"ss";"<";"2";"nb";NA
"Taraxacum udum";NA;NA;NA;NA;NA;"native";"ss";"<";"2";"nb";NA
"Taraxacum vindobonense";NA;NA;NA;NA;NA;"native";"es";"<";"1";"nb";NA
"Taraxacum schroeterianum";NA;NA;NA;NA;NA;"native";"es";"?";"R";"kN";NA
"Taraxacum aberrans";NA;NA;NA;NA;NA;"native";"s";"=";"*";"nb";NA
"Taraxacum acervatulum";NA;NA;NA;NA;NA;"native";"sh";"=";"*";"nb";NA
"Taraxacum acroglossum";NA;NA;NA;NA;NA;"native";"mh";"=";"*";"nb";NA
"Taraxacum acrolobum";NA;NA;NA;NA;NA;"native";"s";"=";"*";"nb";NA
"Taraxacum acrophorum";NA;NA;NA;NA;NA;"native";"?";"?";"D";"nb";NA
"Taraxacum acutangulum";NA;NA;NA;NA;NA;"native";"?";"?";"D";"nb";NA
"Taraxacum acutifidum";NA;NA;NA;NA;NA;"native";"?";"?";"D";"nb";NA
