Vernacular_name;Species;Genus;Author
Steppenkerze, Wüstenschweif;Riesen-St., Kleopatranadel;Eremurus;M.
Fackellilie;Schwertblättrige F.;Kniphofia;MOENCH
Fackellilie;Frühe F;Kniphofia;MOENCH
Fackellilie;Schopf-F., Traubige F.;Kniphofia;MOENCH
Fackellilie;Langblättrige F;Kniphofia;MOENCH
Fackellilie;Zitronen-F;Kniphofia;MOENCH
Fackellilie;Wenigblütige F.;Kniphofia;MOENCH
Fackellilie;Drakensberg-F. –;Kniphofia;MOENCH
Fackellilie;Lockerblütige F.;Kniphofia;MOENCH
Fackellilie;Zierliche F.;Kniphofia;MOENCH
Fackellilie;Grasblättrige F.;Kniphofia;MOENCH
Fackellilie;Galpin-F.;Kniphofia;MOENCH
Spargel;Zier-Sp.;Asparagus;L.
Spargel;Feder-Sp.;Asparagus;L.
Spargel;Farn-Sp.;Asparagus;L.
Spargel;Spitzblättriger Sp.;Asparagus;L.
Spargel;Wirtel-Sp.;Asparagus;L.
Spargel;Haarblatt-Sp.;Asparagus;L.
Spargel;Zartblättriger Sp.;Asparagus;L.
Spargel;Gemüse-Sp., Garten-Sp.;Asparagus;L.
Spargel;Rauer Sp.;Asparagus;L.
Mäusedorn;Gewöhnlicher M.;Ruscus;L.
Mäusedorn;Hadernblatt;Ruscus;L.
Mäusedorn;Westmediterraner M;Ruscus;L.
Traubendorn;Traubendorn, Alexandrinischer Lorbeer;Danaë;MEDIK.
Weißwurz, Salomonssiegel;Hooker-S.;Polygonatum;MILL.
Weißwurz, Salomonssiegel;Quirl-W.;Polygonatum;MILL.
Weißwurz, Salomonssiegel;Wohlriechende W., Echtes S.;Polygonatum;MILL.
Weißwurz, Salomonssiegel;Breitblättrige W., Auen-W.;Polygonatum;MILL.
Weißwurz, Salomonssiegel;Niedrige W.;Polygonatum;MILL.
Weißwurz, Salomonssiegel;Vielblütige W.;Polygonatum;MILL.
Weißwurz, Salomonssiegel;Garten-W., Riesen-W.;Polygonatum;MILL.
Weißwurz, Salomonssiegel;ZweiblütigeW.;Polygonatum;MILL.
Weißwurz, Salomonssiegel;Rinnige W;Polygonatum;MILL.
Schattenblümchen;Zweiblättriges Sch.;Maianthemum;F.
Schattenblümchen;Rispen-Sch., Duftsiegel;Maianthemum;F.
Schattenblümchen;Stern-Sch.;Maianthemum;F.
Schattenblümchen;Schlangenbart;Maianthemum;F.
Schattenblümchen;Weißer Sch.;Maianthemum;F.
Schattenblümchen;Schwarzer Sch.;Maianthemum;F.
Schattenblümchen;Schmalblättriger Sch;Maianthemum;F.
Maiglöckchen;Gewöhnliches M;Convallaria;L.
Goldglocke, Goldsiegel, Trauerglocke;Kantige G.;Uvularia;L.
Goldglocke, Goldsiegel, Trauerglocke;Hänge-G.;Uvularia;L.
Goldglocke, Goldsiegel, Trauerglocke;Kleine G.;Uvularia;L.
Krötenlilie;Großblütige K;Tricyrtis;WALL.
Krötenlilie;Breitblättrige K.;Tricyrtis;WALL.
Krötenlilie;Kleinblütige K.;Tricyrtis;WALL.
Krötenlilie;Gebirgs-K.;Tricyrtis;WALL.
Krötenlilie;Rauhaarige K.;Tricyrtis;WALL.
Krötenlilie;Taiwan-K.;Tricyrtis;WALL.
Krötenlilie;Weichhaarige K.;Tricyrtis;WALL.
Knotenfuß;Gewöhnlicher K.;Streptopus;MICHX.
Knotenfuß;Rosa K;Streptopus;MICHX.
Binsenlilie;Binsenlilie;Aphyllanthes;L.
Camassie, Prärielilie;Gewöhnliche P.;Camassia;LINDL.
Camassie, Prärielilie;Östliche P.;Camassia;LINDL.
Camassie, Prärielilie;Leichtlin-P.;Camassia;LINDL.
Camassie, Prärielilie;Essbare P.;Camassia;LINDL.
Sommerhyazinthe, Galtonie, Kaphyazinthe;Weiße S.;Galtonia;DECNE.
Sommerhyazinthe, Galtonie, Kaphyazinthe;Grünblütige S;Galtonia;DECNE.
Milchstern, Vogelmilch;Orange-farbener M.;Ornithogalum;L.
Milchstern, Vogelmilch;Riesen-Chincherinchee;Ornithogalum;L.
Milchstern, Vogelmilch;Dolden-M., Stern von Bethlehem;Ornithogalum;L.
Milchstern, Vogelmilch;Wenigblättriger M.;Ornithogalum;L.
Milchstern, Vogelmilch;Nickender M.;Ornithogalum;L.
Milchstern, Vogelmilch;Bouché-M;Ornithogalum;L.
Milchstern, Vogelmilch;Pyramiden-M., Kurzgriffliger M.;Ornithogalum;L.
Milchstern, Vogelmilch;Narbonne-M.;Ornithogalum;L.
Milchstern, Vogelmilch;Pyrenäen-M;Ornithogalum;L.
Milchstern, Vogelmilch;Kap-M., Chincherinchee;Ornithogalum;L.
Ananasblume, Schopflilie;Gefleckte Sch., Gefleckte A.;Eucomis;L’HÉR.
Ananasblume, Schopflilie;Gerandete Sch.;Eucomis;L’HÉR.
Ananasblume, Schopflilie;Gewellte Sch.;Eucomis;L’HÉR.
Hasenglöckchen, Blauglöckchen;Riviera-H.;Hyacinthoides;HEIST.
Hasenglöckchen, Blauglöckchen;Englisches H.;Hyacinthoides;HEIST.
Hasenglöckchen, Blauglöckchen;Spanisches H.;Hyacinthoides;HEIST.
Wiesenhyazinthe, Scheinhyazinthe;Hellblaue W.;Brimeura;SALISB.
Hyazinthchen;Bleiches H.;Hyacinthella;SCHUR
Kegelblume;Kegelblume, Puschkinie;NA;NA
Blaustern, Scilla;Peruanischer B.;Scilla;L.
Blaustern, Scilla;Herbst-B.;Scilla;L.
Blaustern, Scilla;Ostasiatischer B.;Scilla;L.
Blaustern, Scilla;Amethyst-B.,Wiesen-B;Scilla;L.
Blaustern, Scilla;Hyazinthen-B;Scilla;L.
Blaustern, Scilla;Pyrenäen-B.;Scilla;L.
Blaustern, Scilla;Hohenacker-B.;Scilla;L.
Blaustern, Scilla;Greilhuber-B.;Scilla;L.
Blaustern, Scilla;Mischtschenko-B.;Scilla;L.
Blaustern, Scilla;Russischer B., Sibirischer B.;Scilla;L.
Blaustern, Scilla;Alpenveilchen-B.;Scilla;L.
Blaustern, Scilla;Zweiblättriger B.;Scilla;L.
Blaustern, Scilla;Puschkinien-B.;Scilla;L.
Blaustern, Scilla;Schöner B.;Scilla;L.
Schneestolz, Sternhyazinthe, Schneeglanz;Dunkle St.;Chionodoxa;BOISS.
Schneestolz, Sternhyazinthe, Schneeglanz;Zyprische St.;Chionodoxa;BOISS.
Schneestolz, Sternhyazinthe, Schneeglanz;Gewöhnliche St., Große St.;Chionodoxa;BOISS.
Schneestolz, Sternhyazinthe, Schneeglanz;Echte St., Luziliens Schneestolz;Chionodoxa;BOISS.
Schneestolz, Sternhyazinthe, Schneeglanz;Kleine St.;Chionodoxa;BOISS.
Schneestolz, Sternhyazinthe, Schneeglanz;Weißliche St.;Chionodoxa;BOISS.
Hyazinthe;Garten-H.;Hyacinthus;L.
Träubel, Traubenhyazinthe;Schopf-T.;Muscari;MILL.
Träubel, Traubenhyazinthe;Großfrüchtiges T.;Muscari;MILL.
Träubel, Traubenhyazinthe;Moschus- T.;Muscari;MILL.
Träubel, Traubenhyazinthe;Himmelblaues T., Scheinhyazinthe;Muscari;MILL.
Träubel, Traubenhyazinthe;Weinbergs-T., Übersehenes T.;Muscari;MILL.
Träubel, Traubenhyazinthe;Verwechseltes T.;Muscari;MILL.
Träubel, Traubenhyazinthe;Breitblättriges T.;Muscari;MILL.
Träubel, Traubenhyazinthe;Armenisches T.;Muscari;MILL.
Träubel, Traubenhyazinthe;Aucher-T;Muscari;MILL.
Träubel, Traubenhyazinthe;Kleines T.;Muscari;MILL.
Bellevalie;Bewimperte B;Bellevalia;LAPEYR.
Bellevalie;Römische B., Römische Hyazinthe;Bellevalia;LAPEYR.
Bellevalie;Dichtblütige B.;Bellevalia;LAPEYR.
Graslilie;Graslilie;Anthericum;L.
Graslilie;Trauben-G., Große G., Astlose G.;Anthericum;L.
Graslilie;Ästige G.;Anthericum;L.
Paradieslilie;Alpen-P.;Paradisea;MAZZUC.
Paradieslilie;Portugiesische P.;Paradisea;MAZZUC.
Funkie;Blaublatt-F.;Hosta;TRATT.
Funkie;Dauergold-F.;Hosta;TRATT.
Funkie;Große Blaublatt-F.;Hosta;TRATT.
Funkie;Blaue Gelbrand-F.;Hosta;TRATT.
Funkie;Löffelblatt-F.;Hosta;TRATT.
Funkie;Gefleckte Löffelblatt-F.;Hosta;TRATT.
Funkie;Tardiflora-Hybriden;Hosta;TRATT.
Funkie;Graublatt-F.;Hosta;TRATT.
Funkie;Große Weißrand-F.;Hosta;TRATT.
Funkie;Frühlingsgold-F.;Hosta;TRATT.
Funkie;Gelbe Grünrand-F.;Hosta;TRATT.
Funkie;Grüne Goldrand-F.;Hosta;TRATT.
Funkie;Hyacinthen-F;Hosta;TRATT.
Funkie;Weißrand- F;Hosta;TRATT.
Funkie;Herbst-F.;Hosta;TRATT.
Funkie;Lanzen-F.;Hosta;TRATT.
Funkie;Zierliche Weißrand-F;Hosta;TRATT.
Funkie;Lilien-F.;Hosta;TRATT.
Funkie;Glocken-F.;Hosta;TRATT.
Funkie;Grüne Riesen-F.;Hosta;TRATT.
Funkie;Riesen-Weißrand-F.;Hosta;TRATT.
Funkie;Schneefeder-F.;Hosta;TRATT.
Agave;Amerikanische A., Hundertjährige A. –;Agave;L.
Agave;Mescal-A., Parry-A.;Agave;L.
Agave;Toumey-A.;Agave;L.
Agave;Lechuguilla-A., Ixtlefaser;Agave;L.
Agave;Utah-A;Agave;L.
Palmlilie;Gekrümmte P. –;Yucca;L.
Palmlilie;Herrliche P.;Yucca;L.
Palmlilie;Blaugrüne P.;Yucca;L.
Palmlilie;Fädige P.;Yucca;L.
Palmlilie;Schlaffe P.;Yucca;L.
Blaulilie, Liebesblume, Schmucklilie;Röhrenblütige B.;Agapanthus;L’HÉR.
Blaulilie, Liebesblume, Schmucklilie;Glockige B.;Agapanthus;L’HÉR.
Blaulilie, Liebesblume, Schmucklilie;Afrikanische B.;Agapanthus;L’HÉR.
Blaulilie, Liebesblume, Schmucklilie;Frühe B., Immergrüne B.;Agapanthus;L’HÉR.
Hakenlilie;Busch-H.;Crinum;L.
Hakenlilie;Rosa H.;Crinum;L.
Narzisse;Tazette;Narcissus;L.
Narzisse;Jonquille;Narcissus;L.
Narzisse;Binsen-N.;Narcissus;L.
Narzisse;Duft-N.;Narcissus;L.
Narzisse;Alpenveilchen-N.;Narcissus;L.
Narzisse;Reifrock-N.;Narcissus;L.
Narzisse;Gelbe N., Osterglocke;Narcissus;L.
Narzisse;Unvergleichliche N.;Narcissus;L.
Narzisse;Engelstränen-N.;Narcissus;L.
Narzisse;Dichter-N., Weiße N.;Narcissus;L.
Sternbergie, Goldkrokus, Gewitterblume;Gelbe St.;Sternbergia;WALDST.
Sternbergie, Goldkrokus, Gewitterblume;Fischer-St.;Sternbergia;WALDST.
Sternbergie, Goldkrokus, Gewitterblume;Schmalblättrige St.;Sternbergia;WALDST.
Sternbergie, Goldkrokus, Gewitterblume;Großblütige St;Sternbergia;WALDST.
Schneeglöckchen;Breitblättriges Sch.;Galanthus;L.
Schneeglöckchen;Krasnov-Sch;Galanthus;L.
Schneeglöckchen;Lagodechi-Sch.;Galanthus;L.
Schneeglöckchen;Rizasee-Sch.;Galanthus;L.
Schneeglöckchen;Foster-Sch.;Galanthus;L.
Schneeglöckchen;Ikaria-Sch.;Galanthus;L.
Schneeglöckchen;Woronow;Galanthus;L.
Schneeglöckchen;Kaspisches Sch., Transkaukasisches Sch.;Galanthus;L.
Schneeglöckchen;Clusius-Sch., Faltblatt-Sch.;Galanthus;L.
Schneeglöckchen;Königin-Olga-Sch.;Galanthus;L.
Schneeglöckchen;Peshmen-Sch.;Galanthus;L.
Schneeglöckchen;Gewöhnliches Sch.;Galanthus;L.
Schneeglöckchen;Elwes-Sch.;Galanthus;L.
Schneeglöckchen;Zierliches Sch.;Galanthus;L.
Schneeglöckchen;Koenen-Sch;Galanthus;L.
Schneeglöckchen;Cilicisches Sch.;Galanthus;L.
Schneeglöckchen;Schmalblättriges Sch;Galanthus;L.
Schneeglöckchen;Kaukasus-Sch;Galanthus;L.
Schneeglöckchen;Elwes-Sch.;Galanthus;L.
März(en)becher, Knotenblume;Frühlings-K., März(en)becher;Leucojum;L.
März(en)becher, Knotenblume;Sommer-K.;Leucojum;L.
März(en)becher, Knotenblume;Rosa K.;Leucojum;L.
März(en)becher, Knotenblume;Herbst-K.;Leucojum;L.
März(en)becher, Knotenblume;Haarblättrige K.;Leucojum;L.
März(en)becher, Knotenblume;Nizza-K.;Leucojum;L.
Jakobslilie;Jakobslilie;Sprekelia;HEIST.
Kaplilie;Knoblauch-K.;Tulbaghia;L.
Honiglauch;Sizilianischer H.;Nectaroscordum;LINDL.
Frühlingsstern, Pampaslilie;Einblütiger F.;Ipheion;RAF.
Triteleie;Blaue T.;Triteleia;LINDL.
Triteleie;Gelbe T.;Triteleia;LINDL.
Triteleie;Weiße T.;Triteleia;LINDL.
Triteleie;Langstielige T.;Triteleia;LINDL.
Lauch, Zwiebel;Bär(en)-L.;Allium;L.
Lauch, Zwiebel;Allermannsharnisch;Allium;L.
Lauch, Zwiebel;Kugelköpfiger L., Purpur-L.;Allium;L.
Lauch, Zwiebel;Knoblauch;Allium;L.
Lauch, Zwiebel;Sommer-L.;Allium;L.
Lauch, Zwiebel;Gelber L.;Allium;L.
Lauch, Zwiebel;Gekielter L.;Allium;L.
Lauch, Zwiebel;Schöner L., Flieder-L.;Allium;L.
Lauch, Zwiebel;Sikkim-L.;Allium;L.
Lauch, Zwiebel;Dunkelblauer L.;Allium;L.
Lauch, Zwiebel;Bees-L.;Allium;L.
Lauch, Zwiebel;Blauer L.;Allium;L.
Lauch, Zwiebel;Graublauer L.;Allium;L.
Lauch, Zwiebel;Schnittlauch;Allium;L.
Lauch, Zwiebel;Etagenzwiebel, Luftzwiebel, Catawissazwiebel;Allium;L.
Lauch, Zwiebel;Winterzwiebel, Heckenzwiebel;Allium;L.
Lauch, Zwiebel;Speise-, Küchenzwiebel;Allium;L.
Lauch, Zwiebel;Trockenzwiebel-Gruppe;Allium;L.
Lauch, Zwiebel;Schalotten- u. Kartoffelzwiebel-;Allium;L.
Lauch, Zwiebel;Gold-L.;Allium;L.
Lauch, Zwiebel;Schiefer L.;Allium;L.
Lauch, Zwiebel;Rosen-L.;Allium;L.
Lauch, Zwiebel;Farrer-L.;Allium;L.
Lauch, Zwiebel;Überhängender L.;Allium;L.
Lauch, Zwiebel;Wunder-L.;Allium;L.
Lauch, Zwiebel;Dreischneidiger L.;Allium;L.
Lauch, Zwiebel;Schubert-L.;Allium;L.
Lauch, Zwiebel;Sternkugel-L.;Allium;L.
Lauch, Zwiebel;Schnittknoblauch, Chinesischer Schnittlauch;Allium;L.
Lauch, Zwiebel;Neapolitanischer L.;Allium;L.
Lauch, Zwiebel;Libanon-L.;Allium;L.
Lauch, Zwiebel;Einblättriger L.;Allium;L.
Lauch, Zwiebel;Rosa L.;Allium;L.
Lauch, Zwiebel;Narzissenblütiger L.;Allium;L.
Lauch, Zwiebel;Insubrischer L.;Allium;L.
Lauch, Zwiebel;Maire-L.;Allium;L.
Lauch, Zwiebel;Nickender L.;Allium;L.
Lauch, Zwiebel;Ausdauernder L.;Allium;L.
Lauch, Zwiebel;Berg-L.;Allium;L.
Lauch, Zwiebel;Blauzungen-L.;Allium;L.
Lauch, Zwiebel;Riesen-L.;Allium;L.
Lauch, Zwiebel;Hoher L.;Allium;L.
Lauch, Zwiebel;Stiel-L.;Allium;L.
Lauch, Zwiebel;Rosenbach-L.;Allium;L.
Lauch, Zwiebel;Rosen-L.;Allium;L.
Lauch, Zwiebel;Yasd-L.;Allium;L.
Lauch, Zwiebel;Holland-L.;Allium;L.
Hechtkraut;Herzblättriges H.;Pontederia;L.
Eichhornie, Wasserhyazinthe;Wasserhyazinthe;Eichhornia;KUNTH
Tradeskantie;Tradeskantie, Dreimasterblume;Eichhornia;KUNTH
Tradeskantie;Dreimasterblume;Eichhornia;KUNTH
Commeline, Tagblume;Gewöhnliche C.;Commelina;L.
Commeline, Tagblume;Himmelblaue C.;Commelina;L.
Commeline, Tagblume;Knollen-C.;Commelina;L.
Commeline, Tagblume;Nelkenblättrige C.;Commelina;L.
Zierbanane;Abessinische Z.;Ensete;HORAN.
Banane;Japanische Faser-B.;Musa;L.
Strelitzie, Paradiesvogelblume;Königs-Strelitzie, Paradiesvogelblume;Strelitzia;AITON
Blumenrohr;Irisblütiges B.;Canna;L.
Blumenrohr;Schlaffes B.;Canna;L.
Blumenrohr;Blaugrünes B;Canna;L.
Blumenrohr;Westindisches B.;Canna;L.
Schmetterlingsingwer;Schmetterlingsingwer, Kranzblume;Hedychium;KÖNIG
Schmetterlingsingwer;Himalaja-Sch.;Hedychium;KÖNIG
Schmetterlingsingwer;Ähriger Sch.;Hedychium;KÖNIG
Ingwerorchidee, Scheinorchidee;Szillablättrige I;Roscoea;SM.
Ingwerorchidee, Scheinorchidee;Hume-I.;Roscoea;SM.
Ingwerorchidee, Scheinorchidee;Geöhrte I.;Roscoea;SM.
Ingwerorchidee, Scheinorchidee;Purpurne I;Roscoea;SM.
Ingwerorchidee, Scheinorchidee;Cautleya-I.;Roscoea;SM.
Igelkolben;Ästiger I.;Sparganium;L.
Igelkolben;Zwerg-I.;Sparganium;L.
Igelkolben;Einfacher S.;Sparganium;L.
Igelkolben;Schmalblättriger I.;Sparganium;L.
Rohrkolben;Zwerg-R.;Typha;L.
Rohrkolben;Schmalblättriger R.;Typha;L.
Rohrkolben;Laxmann-R.;Typha;L.
Rohrkolben;Breitblättriger R.;Typha;L.
Rohrkolben;Shuttleworth-R., Grauer R.;Typha;L.
Binse;Schwertblättrige B.;Juncus;L.
Binse;Blaugrüne B.;Juncus;L.
Binse;Flatter-B.;Juncus;L.
Binse;Knäuel-B.;Juncus;L.
Hainbinse, Hainsimse;Haar-H.;Luzula;DC.
Hainbinse, Hainsimse;Forster-H.;Luzula;DC.
Hainbinse, Hainsimse;Wald-H.;Luzula;DC.
Hainbinse, Hainsimse;Schneeweiße H.;Luzula;DC.
Hainbinse, Hainsimse;Schmalblättrige H.;Luzula;DC.
Simse;Gewöhnliche Kugelsimse;Scirpus;L.
Simse;Gewöhnliche Strandsimse;Scirpus;L.
Simse;Wald-S., Flecht-S.;Scirpus;L.
Simse;Wollige S., Zypergras-S.;Scirpus;L.
Teichsimse;Gewöhnliche T.;Schoenoplectus;(RCHB.)
Teichsimse;Salz-T.;Schoenoplectus;(RCHB.)
Sumpfsimse;Gewöhnliche S.;Eleocharis;R.
Sumpfsimse;Nadel-S.;Eleocharis;R.
Wollgras;Scheidiges W.;Eriophorum;L.
Wollgras;Kupfer-W., Rötliches W.;Eriophorum;L.
Wollgras;Breitblättriges W.;Eriophorum;L.
Wollgras;Schmalblättriges W.;Eriophorum;L.
Zypergras;Wechselblättriges Z., „Wasserpalme“;Cyperus;L.
Zypergras;Langes Z., Hohes Z.;Cyperus;L.
Zypergras;Erdmandel, Erdmandelgras;Cyperus;L.
Schneeblütensegge;Schneeblütensegge, Frühlings-S.;Cymophyllus;MACK.
Segge;Palmwedel-S.;Carex;L.
Segge;Sommergrüne Breitlaub-S.;Carex;L.
Segge;Steif-S.;Carex;L.
Segge;Wimper-S.;Carex;L.
Segge;Scheinzypergras-S.;Carex;L.
Segge;Ufer-S.;Carex;L.
Segge;Polster-S.;Carex;L.
Segge;Pillen-S.;Carex;L.
Segge;Schatten-S.;Carex;L.
Segge;Hänge-S., Riesen-S.;Carex;L.
Segge;Wald-S.;Carex;L.
Segge;Morgenstern-S.;Carex;L.
Segge;Wegerich-S., Immergrüne Breitlaub-S.;Carex;L.
Segge;Hachijo-S.;Carex;L.
Segge;Oshima-S.;Carex;L.
Segge;Keglige S.;Carex;L.
Segge;Japan-S.;Carex;L.
Segge;Reichblättrige S.;Carex;L.
Blattbambus, Flachrohrbambus;Goldrohr-B.;Phyllostachys;SIEBOLD
Blattbambus, Flachrohrbambus;Halmstreifiger B.;Phyllostachys;SIEBOLD
Blattbambus, Flachrohrbambus;Zickzack-B., Schlängel-B.;Phyllostachys;SIEBOLD
Blattbambus, Flachrohrbambus;Schwarzer B., Schwarzrohrbambus;Phyllostachys;SIEBOLD
Blattbambus, Flachrohrbambus;Meergrüner B.;Phyllostachys;SIEBOLD
Shibatabambus;Japan-Sh., Ruscusbambus;Shibataea;MAKINO
Narihirabambus;Echter N.;Semiarundinaria;MAKINO
Schirmbambus;Muriel-Sch.;Fargesia;FRANCH.
Schirmbambus;Fontänen-Sch.;Fargesia;FRANCH.
Schirmbambus;Fontänenbambus;Fargesia;FRANCH.
Sprossbambus;Streifen-S.;Pleioblastus;NAKAI
Sprossbambus;Zwerg-S.;Pleioblastus;NAKAI
Sprossbambus;Bunter S.;Pleioblastus;NAKAI
Zwergbambus;Breitblatt-Z.;Sasa;MAKINO
Zwergbambus;Veitch-Z.;Sasa;MAKINO
Rohrbambus;Schachbrett-R.;Indocalamus;NAKAI
Kleinbambus;Zweig-K.;Sasaella;MAKINO
Scheinzwergbambus;Japan-Sch.;Pseudosasa;MAKINO
Wasserreis;Einjähriger W., Kanadischer Wildreis;Zizania;L.
Tränengras;Hiobsträne;Coix;L.
Gamagras, Guatemalagras;Östliches G.;Tripsacum;L.
Mais;Mais;Zea;L.
Mais;Hart-M.;Zea;L.
Mais;Stärke-M.;Zea;L.
Mais;Weich-M.;Zea;L.
Mais;Zahn-M.;Zea;L.
Mais;Pferdezahn-M.;Zea;L.
Mais;Zucker-M.;Zea;L.
Mais;Band-M.;Zea;L.
Mais;Zwerg-M.;Zea;L.
Mais;Erdbeer-M.;Zea;L.
Mais;Har-lekin-M.;Zea;L.
Weidelgras, Lolch;Ausdauerndes W.;Lolium;L.
Weidelgras, Lolch;Deutsches W.;Lolium;L.
Weidelgras, Lolch;Englisches Raygras;Lolium;L.
Weidelgras, Lolch;Vielblütiges W.;Lolium;L.
Weidelgras, Lolch;Welsches W.;Lolium;L.
Weidelgras, Lolch;Westerwoldisches W.;Lolium;L.
Weidelgras, Lolch;Einjähriges W.;Lolium;L.
Weidelgras, Lolch;Italienisches Ray-gras, Bastard-W.;Lolium;L.
Weidelgras, Lolch;Oldenburgisches W.;Lolium;L.
Bastardschwingel;Deutscher B.;× Festulolium;ASCH.
Bastardschwingel;Englischer B.;× Festulolium;ASCH.
Bastardschwingel;Holmberg-B;× Festulolium;ASCH.
Raupenähre, Doppelährengras;Gewöhnliche R.;Beckmannia;HOST
Raupenähre, Doppelährengras;Fischgras;Beckmannia;HOST
Raupenähre, Doppelährengras;Wiesen-Beckmanngras;Beckmannia;HOST
Raupenähre, Doppelährengras;Baikal-R., Amerikanisches D.;Beckmannia;HOST
Zwenke;Wald-Z;Brachypodium;P.
Zwenke;Fieder-Z.;Brachypodium;P.
Roggengerste;Sand-Strandroggen;Leymus;HOCHST
Roggengerste;Blauer Helm;Leymus;HOCHST
Roggengerste;Amerikanischer Strandroggen;Leymus;HOCHST
Roggengerste;Riesen-R.;Leymus;HOCHST
Haargerste;Kanadische H.;Elymus;L.
Haargerste;Virginische H.;Elymus;L.
Bürstengras;Flaschen-Bürstengras;Hystrix;MOENCH
Bürstengras;Flaschen-Bürstengras;Polypogon;DESF.
Bürstengras;Gewöhnliches B.;Hystrix;MOENCH
Bürstengras;Gewöhnliches B.;Polypogon;DESF.
Eichhörnchenschwanz;Kleiner Eichhörnchenschwanz;Sitanion;RAF.
Quecke;Gewöhnliche Qu.;Elytrigia;DESV.
Quecke;Acker-Qu.;Elytrigia;DESV.
Quecke;Pontische Qu.;Elytrigia;DESV.
Quecke;Dünen-Qu.;Elytrigia;DESV.
Quecke;Binsen-Qu.;Elytrigia;DESV.
Quecke;Strandweizen;Elytrigia;DESV.
Kammquecke;Gewöhnliche K.;Agropyron;GAERTN.
Weizen;Einkorn-W.;Triticum;L.
Weizen;Einkorn;Triticum;L.
Weizen;Emmer-W.;Triticum;L.
Weizen;Emmer;Triticum;L.
Weizen;Rau-W.;Triticum;L.
Weizen;Welscher W.;Triticum;L.
Weizen;Englischer W.;Triticum;L.
Weizen;Polnischer W.;Triticum;L.
Weizen;Gommer;Triticum;L.
Weizen;Hart-W.;Triticum;L.
Weizen;Saat-W.;Triticum;L.
Weizen;Weicher W.;Triticum;L.
Weizen;Zwerg-W.;Triticum;L.
Weizen;Europäischer Dinkel-W.;Triticum;L.
Weizen;Dinkel;Triticum;L.
Weizen;Spelz;Triticum;L.
Tritikale, Rimpauweizen;Echter Rimpauweizen;× Triticosecale;WITTM.
Roggen;Saat-R.;Secale;L.
Gerste;Mähnen-G.;Hordeum;L.
Gerste;Saat-G.;Hordeum;L.
Gerste;Mehrzeilige Saat-G.;Hordeum;L.
Gerste;Vierzeilige Saat-G.;Hordeum;L.
Gerste;Sechszeilige Saat-G.;Hordeum;L.
Gerste;Zweizeilige Saat-G.;Hordeum;L.
Gerste;Fächer-;Hordeum;L.
Gerste;Pfauen-G.;Hordeum;L.
Gerste;Kaffee-G.;Hordeum;L.
Hundszahn;Finger-H.;Cynodon;RICH.
Hundszahn;Bermudagras;Cynodon;RICH.
Gramagras;Fahnen-G.;Bouteloua;LAG.
Gramagras;Blaues G.;Bouteloua;LAG.
Gramagras;Moskitogras;Bouteloua;LAG.
Gramagras;Haarschotengras;Bouteloua;LAG.
Schlickgras;Goldleistengras;Spartina;SCHREB.
Schlickgras;Kamm-Sch.;Spartina;SCHREB.
Schlickgras;Englisches Sch.;Spartina;SCHREB.
Schlickgras;Townsend-Sch.;Spartina;SCHREB.
Fingerhirse;Blutrote F.;Digitaria;HALLER
Fingerhirse;Bluthirse;Digitaria;HALLER
Stielblütengras;Gestreiftes Chinaschilf;Miscanthus;ANDERSSON
Stielblütengras;Stachelschweingras;Miscanthus;ANDERSSON
Stielblütengras;Zierliches Chinaschilf;Miscanthus;ANDERSSON
Stielblütengras;Japanisches St.;Miscanthus;ANDERSSON
Stielblütengras;Chinaschilf;Miscanthus;ANDERSSON
Stielblütengras;Großes St.;Miscanthus;ANDERSSON
Stielblütengras;Silberfahnengras;Miscanthus;ANDERSSON
Stielblütengras;Riesen-Chinaschilf;Miscanthus;ANDERSSON
Stielblütengras;Schilfgras;Miscanthus;ANDERSSON
Goldbart;Indischer G.;Chrysopogon;TRIN.
Goldbart;Gewöhnlicher G.;Chrysopogon;TRIN.
Kammgras;Weide-K.;Cynosurus;L.
Kammgras;Igel-K.;Cynosurus;L.
Kammgras;Stachel-K.;Cynosurus;L.
Blaugras;Kalk-B.;Sesleria;SCOP.
Blaugras;Glänzendes B.;Sesleria;SCOP.
Perlgras;Wimper-P.;Melica;L.
Perlgras;Hohes P.;Melica;L.
Perlgras;Einblütiges P.;Melica;L.
Schillergras, Kammschmiele;Blaugrünes Sch.;Koeleria;PERS.
Schillergras, Kammschmiele;Blaugrüne K.;Koeleria;PERS.
Hasenschwanzgras;Hasenschwanzgras;Lagurus;L.
Ruchgras;Gewöhnliches R.;Anthoxanthum;L.
Bürstengras;Gewöhnliches B.;Hystrix;MOENCH
Bürstengras;Gewöhnliches B.;Polypogon;DESF.
Strandhafer;Strandhafer;Ammophila;HOST
Lieschgras;Wiesen-L.;Phleum;L.
Lieschgras;Wiesentimothee;Phleum;L.
Lieschgras;Knollen-L.;Phleum;L.
Lieschgras;Knollentimothee;Phleum;L.
Fuchsschwanzgras;Wiesen-F.;Alopecurus;L.
Glanzgras;Gewöhnliches Bandgras;Phalaris;L.
Glanzgras;Gelbes Bandgras;Phalaris;L.
Glanzgras;Farbiges Bandgras;Phalaris;L.
Glanzgras;Buntes Bandgras;Phalaris;L.
Glanzgras;Rohr-G.;Phalaris;L.
Glanzgras;Havelmilitz;Phalaris;L.
Glanzgras;Kanariengras;Phalaris;L.
